HourUTC,HourDK,PriceArea,CentralPowerMWh,LocalPowerMWh,CommercialPowerMWh,LocalPowerSelfConMWh,OffshoreWindLt100MW_MWh,OffshoreWindGe100MW_MWh,OnshoreWindLt50kW_MWh,OnshoreWindGe50kW_MWh,HydroPowerMWh,SolarPowerLt10kW_MWh,SolarPowerGe10Lt40kW_MWh,SolarPowerGe40kW_MWh,SolarPowerSelfConMWh,UnknownProdMWh,ExchangeNO_MWh,ExchangeSE_MWh,ExchangeGE_MWh,ExchangeNL_MWh,ExchangeGB_MWh,ExchangeGreatBelt_MWh,GrossConsumptionMWh,GridLossTransmissionMWh,GridLossInterconnectorsMWh,GridLossDistributionMWh,PowerToHeatMWh
2024-01-24T01:00:00,2024-01-24T02:00:00,DK2,268.196949,38.702561,69.919059,15.457668,33.3431,876.55934,1.617138,631.394172,0.0,0.068236,0.007061,0.002766,0.0,0.19598,,-1451.217976,720.886,,,535.5,1740.632054,80.871514,11.206,85.56463,111.65113
2024-01-24T00:00:00,2024-01-24T01:00:00,DK1,212.151944,71.52702,58.9029,23.320577,202.503935,701.193122,13.104838,3005.691868,4.700706,0.133422,0.043322,0.568762,0.0,0.0,-1705.568096,-578.549,2238.1215,-0.623,-113.276822,-597.5,3536.446998,128.598316,74.562096,153.980271,570.28078
2024-01-24T00:00:00,2024-01-24T01:00:00,DK2,265.222182,38.326108,80.056441,16.6371,32.0483,876.609409,1.620401,636.468507,0.0,0.077711,0.007529,0.003398,0.0,0.36156,,-1503.280484,716.319976,,,587.1,1747.578138,83.29897,11.243024,86.748291,109.03804
2024-01-23T23:00:00,2024-01-24T00:00:00,DK1,250.88038,78.491882,58.886299,23.44855,237.401608,1050.924971,13.455726,3291.525758,4.661265,0.140083,0.042852,0.55368,0.0,1e-06,-1705.482508,-540.589,1294.2133,-0.616,-72.977524,-572.5,3412.461323,122.657495,73.050508,156.067861,551.96401
2024-01-23T23:00:00,2024-01-24T00:00:00,DK2,273.611176,40.840036,140.426971,17.561229,27.8987,874.21047,1.554721,623.707803,0.0,0.090153,0.009237,0.002914,0.0,0.5516,,-1349.666992,514.228,,,562.8,1727.826018,74.503279,21.688,85.527863,98.16602
2024-01-23T22:00:00,2024-01-23T23:00:00,DK1,333.612311,103.231536,61.919552,23.986109,236.606331,1050.092075,13.560328,3370.560465,4.540236,0.147103,0.044373,0.560873,0.0,2e-06,-1704.8572,-519.769,863.9054,-0.635,-556.695831,-72.6,3208.209663,109.239381,72.0242,156.168508,338.814122
2024-01-23T22:00:00,2024-01-23T23:00:00,DK2,294.90409,41.140794,197.511381,16.250451,31.7348,879.527812,1.311606,574.627966,0.0,0.089546,0.012957,0.003202,0.0,0.77009,,-410.24975,-57.919,,,70.5,1640.215945,59.305452,26.3575,77.893605,41.54312
2024-01-23T21:00:00,2024-01-23T22:00:00,DK1,392.560765,120.546387,67.723013,23.726107,232.942384,1065.907886,13.114341,3256.757363,4.482915,0.14883,0.034877,0.567076,0.0,2e-06,-1669.926,12.627,263.6378,-0.594,-1209.99207,542.3,3116.564676,108.992622,58.874,158.375561,197.049758
2024-01-23T21:00:00,2024-01-23T22:00:00,DK2,310.35398,41.02773,201.80907,16.040924,26.5107,881.622028,1.173683,521.354972,0.0,0.096373,0.013256,0.007627,0.0,1.33037,,894.148,-643.430992,,,-551.2,1700.857721,53.954866,22.801492,77.59425,19.72475
2024-01-23T20:00:00,2024-01-23T21:00:00,DK1,531.577089,142.153626,75.94181,22.872897,236.626621,1061.410289,11.998737,3003.134063,4.479832,0.156801,0.030962,0.520197,0.0,2e-06,-1342.7339,-256.973,656.1423,-0.576,-1446.937637,430.3,3130.124689,102.315923,42.6959,149.929859,180.229133
2024-01-23T20:00:00,2024-01-23T21:00:00,DK2,302.361488,51.881214,200.065296,15.683916,27.3234,875.868875,0.952959,472.034319,0.0,0.101981,0.015082,0.004222,0.0,1.57852,,1018.87925,-673.356,,,-436.6,1856.794522,51.194096,14.236,80.941494,64.71782
2024-01-23T19:00:00,2024-01-23T20:00:00,DK1,590.376333,204.035097,82.400525,21.559718,227.346297,1020.418404,10.371173,2602.373326,4.450303,0.168248,0.022462,0.392116,0.0,2e-06,-889.5386,1.988,444.0712,-0.621,-1456.773883,264.5,3127.539721,90.974129,23.8686,141.250374,99.314505
2024-01-23T19:00:00,2024-01-23T20:00:00,DK2,314.134962,91.051655,200.107757,15.042155,28.9708,869.4025,0.7321,415.988984,0.0,0.119529,0.016868,0.040907,0.0,1.36947,,945.74025,-657.871016,,,-268.1,1956.746921,48.908774,14.342016,83.062286,65.05256
2024-01-23T18:00:00,2024-01-23T19:00:00,DK1,655.94813,215.432812,83.775628,25.224432,224.842583,873.664481,8.79308,2268.5106,4.483048,0.212119,0.022523,0.396666,0.0,2e-06,-442.0444,128.403,382.8827,-0.659,-1408.728829,124.4,3145.559575,77.759773,12.2154,137.622789,78.568062
2024-01-23T18:00:00,2024-01-23T19:00:00,DK2,233.426508,90.658365,214.95074,12.381308,25.5643,822.18963,0.790385,417.723467,0.0,0.171518,0.022153,0.020404,0.0,1.54198,,1053.687,-677.135024,,,-126.3,2069.692734,45.939606,14.319024,87.543398,65.05228
2024-01-23T17:00:00,2024-01-23T18:00:00,DK1,706.534706,229.616242,84.145282,24.875902,227.838882,995.636696,7.496026,2075.971086,4.487686,0.256063,0.026684,0.324783,0.0,1.3e-05,-29.1482,19.583,412.2935,-0.634,-1395.138117,11.5,3375.666234,70.616819,5.9522,140.139112,82.318943
2024-01-23T17:00:00,2024-01-23T18:00:00,DK2,231.770774,90.577989,218.150692,13.873698,25.25,863.520617,0.938505,470.071028,0.0,0.235616,0.030999,0.005404,0.0,1.59083,,954.79475,-674.545016,,,-12.4,2183.865886,48.853341,14.466016,95.326712,35.0774
2024-01-23T16:00:00,2024-01-23T17:00:00,DK1,655.791323,272.641647,83.051527,24.907436,208.720477,1032.92204,6.76867,1837.203248,4.49465,0.312089,0.033082,0.343645,0.0,5e-06,-30.7517,150.138,-20.5891,-0.653,-812.222626,117.6,3530.711413,67.702739,5.5987,143.163107,66.342687
2024-01-23T16:00:00,2024-01-23T17:00:00,DK2,340.818502,91.435752,219.812506,14.82007,24.8393,837.945081,0.953528,491.134378,0.0,0.28797,0.046644,0.004875,0.0,2.10032,,1046.43975,-677.685,,,-119.8,2273.153676,48.579201,14.122,99.109733,44.73147
2024-01-23T15:00:00,2024-01-23T16:00:00,DK1,618.077238,259.114004,85.252608,24.386527,200.45754,1027.687776,7.176796,1787.896735,4.608852,0.236182,0.037663,4.086345,0.693309,1e-06,-437.3489,104.325,-67.6268,-0.662,-755.183399,459.2,3322.415477,69.474431,12.9909,131.585774,90.273989
2024-01-23T15:00:00,2024-01-23T16:00:00,DK2,329.88833,91.803676,218.339169,15.484592,30.0762,847.104282,1.027734,492.503549,0.0,0.176208,0.021283,1.787254,1.048762,2.27675,,1216.97175,-667.97,,,-466.3,2114.239539,51.004133,14.234,89.722091,35.42197
2024-01-23T14:00:00,2024-01-23T15:00:00,DK1,664.052282,252.373156,82.7429,29.351603,187.578182,1002.180839,8.04957,1942.355389,4.660331,1.845892,0.195875,69.625484,30.666636,6e-06,-662.3366,552.492,-36.6308,-0.135,-1442.836599,584.0,3270.231145,80.957017,14.7596,125.898006,86.706031
2024-01-23T14:00:00,2024-01-23T15:00:00,DK2,274.589582,66.65106,189.551507,18.304428,31.7523,881.697376,1.266992,540.862343,0.0,1.195061,0.105941,24.780701,20.95085,2.19399,,1257.1215,-667.813008,,,-594.0,2049.210622,57.177768,14.187008,85.46922,30.2138
2024-01-23T13:00:00,2024-01-23T14:00:00,DK1,568.552152,209.710006,75.034934,37.811232,185.300135,1019.670963,10.434078,2420.04186,4.673251,12.156549,1.053178,194.121184,72.612808,6e-06,-1111.9955,530.653,84.3849,0.0,-1451.892653,588.0,3450.322082,83.091595,29.4515,137.738433,127.007889
2024-01-23T13:00:00,2024-01-23T14:00:00,DK2,269.023386,64.741692,188.450813,23.927077,33.461,884.655856,1.347608,537.061785,0.0,10.868859,1.070842,68.865677,48.811119,2.08793,,1239.846,-667.755984,,,-598.1,2108.363659,58.352931,14.267984,84.958668,64.26175
2024-01-23T12:00:00,2024-01-23T13:00:00,DK1,548.191421,210.817929,74.36732,42.454135,211.460429,996.266278,11.592217,2692.822166,4.492,42.085662,3.509686,357.119794,85.54525,7e-06,-1551.5854,292.044,522.7334,0.0,-1457.662488,588.0,3674.253808,88.440164,47.0584,145.978271,279.859188
2024-01-23T12:00:00,2024-01-23T13:00:00,DK2,268.60803,56.282518,188.630788,27.014898,33.716,890.049539,1.441348,553.436131,0.0,13.879756,1.389271,94.33624,71.992737,2.03516,,1230.07575,-667.532992,,,-598.0,2167.355171,58.765147,14.078992,87.021584,62.43126
2024-01-23T11:00:00,2024-01-23T12:00:00,DK1,529.868972,213.927733,70.851166,44.116778,219.481497,1052.983289,12.499411,2945.319205,4.365004,47.759369,3.95871,400.633617,101.196075,5.1e-05,-1696.382304,-30.488,723.6718,0.0,-1455.776021,581.8,3769.786356,90.822897,60.750304,155.597274,276.610417
2024-01-23T11:00:00,2024-01-23T12:00:00,DK2,268.364228,53.307874,216.618783,30.045034,33.3346,895.603373,1.437496,554.398444,0.0,14.856596,1.466072,94.651208,95.766762,1.7633,,1210.23125,-667.825,,,-591.7,2212.320023,59.759633,14.27,87.39435,67.3669
2024-01-23T10:00:00,2024-01-23T11:00:00,DK1,463.892395,237.36029,69.169834,44.883283,215.209333,1053.307916,13.024286,3085.210032,4.860167,45.084319,3.516739,434.916129,151.921097,2.6e-05,-1655.3221,357.203,160.2868,0.0,-1361.53637,493.6,3816.58718,96.759238,53.4581,161.226309,154.723015
2024-01-23T10:00:00,2024-01-23T11:00:00,DK2,269.797,50.618615,217.035324,27.421417,31.3746,894.157244,1.412047,563.235297,0.0,7.043675,0.745692,62.779752,56.528408,1.63443,,1173.93425,-666.230008,,,-501.3,2190.187745,58.321226,14.197008,88.533729,62.20178
2024-01-23T09:00:00,2024-01-23T10:00:00,DK1,490.798714,237.4138,68.658675,37.062126,219.189607,1060.622722,13.261954,3127.919297,4.601095,21.505444,1.580988,270.456239,91.034218,0.048188,-1255.5395,477.293,-39.7642,0.0,-1455.299012,449.7,3820.543355,96.99671,33.8735,165.015814,153.444339
2024-01-23T09:00:00,2024-01-23T10:00:00,DK2,268.93642,52.543466,218.716279,20.822389,30.3383,892.075655,1.333999,554.194293,0.0,2.444621,0.234946,41.485797,30.55979,1.55916,,1193.1095,-665.215016,,,-456.7,2186.439598,57.24118,14.010016,89.899726,60.05573
2024-01-23T08:00:00,2024-01-23T09:00:00,DK1,476.475518,206.215131,68.517134,28.020778,231.062923,1066.555169,13.219389,3228.514389,4.610824,3.293887,0.289746,85.49829,11.339043,5e-06,-1081.5232,199.847,22.9685,0.0,-1457.824108,533.2,3640.280417,96.467393,27.5622,168.543539,102.309863
2024-01-23T08:00:00,2024-01-23T09:00:00,DK2,267.02709,49.90872,212.957719,18.443965,23.7656,895.074413,1.323409,549.695512,0.0,0.78063,0.079897,17.65291,6.41948,1.41949,,1319.434234,-665.556,,,-541.9,2156.527069,57.020687,14.172,89.680797,60.8674
2024-01-23T07:00:00,2024-01-23T08:00:00,DK1,443.344355,209.520963,66.136704,23.697123,231.221599,1069.026341,13.362285,3318.632851,4.615765,0.189973,0.037534,4.875166,0.255134,4e-06,-1005.2367,-2.947,91.562,0.0,-1450.169976,525.4,3543.524121,96.378607,25.8617,172.706821,96.311304
2024-01-23T07:00:00,2024-01-23T08:00:00,DK2,268.747424,54.175991,216.546388,18.820551,24.9509,887.637714,1.32255,566.602129,0.0,0.140607,0.017337,1.918114,0.232695,1.56904,,1287.328742,-665.703984,,,-534.2,2130.106198,56.425053,14.027984,89.314533,60.09236
2024-01-23T06:00:00,2024-01-23T07:00:00,DK1,361.45938,188.279444,65.571195,23.047317,226.74194,1069.256314,13.202136,3262.900433,4.619274,0.162961,0.033157,0.722335,0.0,1e-06,-1105.0622,-181.108,76.3987,0.0,-1106.884016,583.8,3483.140371,96.982582,32.0052,168.998901,120.597089
2024-01-23T06:00:00,2024-01-23T07:00:00,DK2,269.844496,53.774071,217.036323,17.396516,28.6054,893.74683,1.3554,576.067821,0.0,0.130581,0.01824,0.003275,0.0,1.79497,,1255.422258,-665.597008,,,-593.7,2055.899173,56.634479,14.243008,87.635545,62.85393
2024-01-23T05:00:00,2024-01-23T06:00:00,DK1,343.05497,114.557106,57.701493,22.421758,228.073008,1069.891545,12.474618,3110.485434,4.623801,0.154271,0.032135,0.621861,0.0,3e-06,-1449.481,267.38,50.3752,0.0,-1046.502008,588.0,3373.864195,98.367593,41.259,153.877969,226.061466
2024-01-23T05:00:00,2024-01-23T06:00:00,DK2,274.550876,53.327091,215.289728,18.11086,26.755,891.266615,1.355348,568.603144,0.0,0.141232,0.01907,0.009199,0.0,1.24844,,1039.21125,-665.737992,,,-598.1,1826.049861,55.302554,14.250992,79.640347,59.75989
2024-01-23T04:00:00,2024-01-23T05:00:00,DK1,274.917476,63.319064,57.541785,21.714231,229.659091,1057.056202,11.925449,3003.386956,4.630247,0.126444,0.032324,0.514668,0.0,1e-06,-1690.4635,34.82,447.7402,0.0,-806.645783,588.0,3298.274855,92.470517,59.6555,143.826902,450.788211
2024-01-23T04:00:00,2024-01-23T05:00:00,DK2,275.80537,43.70649,171.182042,19.534887,24.8878,884.711894,1.357349,567.51381,0.0,0.099305,0.010106,0.016329,0.0,1.02202,,939.5675,-665.738992,,,-598.1,1665.57591,54.237252,14.284992,74.382648,110.22327
2024-01-23T03:00:00,2024-01-23T04:00:00,DK1,274.399582,63.654943,55.352638,21.471199,227.83222,1042.456775,11.127387,2954.796118,4.635328,0.100274,0.028239,0.475653,0.0,2e-06,-1705.668792,-342.345,730.0615,0.0,-401.389925,587.9,3524.888141,94.606223,65.092792,140.939357,658.673233
2024-01-23T03:00:00,2024-01-23T04:00:00,DK2,277.049504,32.131591,109.97872,21.019717,27.1454,886.215929,1.294192,555.119138,0.0,0.072358,0.009577,0.003952,0.0,0.50186,,958.14425,-665.744,,,-598.1,1604.842188,55.296349,14.394,71.56836,116.81394
2024-01-23T02:00:00,2024-01-23T03:00:00,DK1,275.935338,61.946996,54.145501,20.914072,225.917383,1069.112964,11.629082,2932.884611,4.636983,0.093698,0.026076,0.445557,0.0,2e-06,-1705.425096,-612.603,1211.9942,0.0,-570.570222,588.0,3569.084145,97.751573,72.407096,143.302009,677.799072
2024-01-23T02:00:00,2024-01-23T03:00:00,DK2,263.3654,31.754217,65.246694,21.321276,31.4618,888.865904,1.360928,565.628213,0.0,0.07261,0.011752,0.002907,0.0,0.11434,,1065.33875,-665.510016,,,-598.0,1671.034775,56.655468,14.204016,75.271338,119.74302
2024-01-23T01:00:00,2024-01-23T02:00:00,DK1,269.32333,59.277157,55.295274,21.697543,228.260856,1021.27295,12.271422,3088.981053,4.642248,0.090364,0.035045,0.464189,0.0,2e-06,-1705.3238,-381.319,927.9838,0.0,-603.323588,587.9,3587.528845,91.885795,65.6138,148.965945,613.528161
2024-01-23T01:00:00,2024-01-23T02:00:00,DK2,258.931122,30.819319,63.641469,21.582668,32.8052,886.601319,1.431794,574.83141,0.0,0.065774,0.012848,0.002887,0.0,0.21006,,1091.77325,-665.333984,,,-598.1,1699.275136,56.458125,14.217984,77.456481,117.33788
2024-01-23T00:00:00,2024-01-23T01:00:00,DK1,269.287895,60.981252,55.042956,22.522196,229.194887,1055.839687,12.637606,3132.649706,4.622731,0.101424,0.037045,0.440295,0.0,0.0,-1705.4104,-400.929,875.0266,0.0,-696.577437,587.9,3503.367443,96.628437,66.0004,152.533162,518.677576
2024-01-23T00:00:00,2024-01-23T01:00:00,DK2,259.719802,31.232276,67.021297,21.039448,33.3235,888.016835,1.41588,577.995887,0.0,0.074822,0.012526,0.004378,0.0,0.37274,,1101.15975,-665.806,,,-598.0,1717.583141,56.603325,14.338,78.536203,112.78786
2024-01-22T23:00:00,2024-01-23T00:00:00,DK1,330.220461,64.968121,58.677097,23.290943,228.36331,1058.925147,12.743806,3181.945581,4.62378,0.11825,0.027826,0.49966,0.0,1e-06,-1705.315,-141.793,174.6623,0.0,-610.617255,588.0,3269.341028,94.090208,61.314,149.846857,436.978825
2024-01-22T23:00:00,2024-01-23T00:00:00,DK2,260.492534,32.261592,68.502645,20.611347,27.7632,888.287204,1.442673,586.261916,0.0,0.076806,0.0107,0.012497,0.0,0.94882,,1094.284,-667.951016,,,-598.1,1714.904918,56.595599,14.144016,72.070446,108.05387
2024-01-22T22:00:00,2024-01-22T23:00:00,DK1,371.369529,107.579406,74.563942,22.942908,229.101187,1030.512083,12.949601,3211.058068,4.616424,0.139114,0.02906,0.437552,0.0,4e-06,-1705.4144,22.59,180.6277,0.0,-978.75981,588.0,3172.342368,97.658471,60.7424,150.076263,351.672856
2024-01-22T22:00:00,2024-01-22T23:00:00,DK2,260.306064,36.939527,123.981466,20.288117,24.7921,889.104771,1.465707,591.181766,0.0,0.082513,0.013521,0.002968,0.0,0.94963,,1037.25275,-665.554984,,,-598.1,1722.705916,56.937387,14.189984,76.363548,119.02759
2024-01-22T21:00:00,2024-01-22T22:00:00,DK1,419.771254,125.048873,75.737796,23.196549,231.448941,1068.271064,12.85298,3225.314633,4.522209,0.157095,0.029839,0.401777,0.0,2e-06,-1705.003808,175.202,268.0222,0.0,-1437.310189,588.0,3075.663215,104.432388,58.499808,151.510581,226.010886
2024-01-22T21:00:00,2024-01-22T22:00:00,DK2,259.306428,38.886759,216.27705,18.197023,27.7776,889.510713,1.472427,595.076845,0.0,0.091213,0.014367,0.00376,0.0,1.18787,,1010.284,-665.335024,,,-598.1,1794.651031,56.081119,14.191024,80.157721,97.22491
2024-01-22T20:00:00,2024-01-22T21:00:00,DK1,419.842427,121.438474,76.479175,23.432243,232.922011,1064.068877,12.840585,3231.859427,4.100773,0.153895,0.028247,0.425894,0.0,2e-06,-1700.886796,116.801,468.1425,0.0,-1449.656563,586.3,3208.292171,99.905668,59.324796,156.631012,223.08828
2024-01-22T20:00:00,2024-01-22T21:00:00,DK2,256.62933,40.72177,220.091814,19.229822,27.2837,887.825414,1.423429,588.982335,0.0,0.111035,0.016231,0.004836,0.0,1.23645,,1122.6645,-665.639,,,-596.2,1904.381666,55.528424,14.272,84.421245,99.48321
2024-01-22T19:00:00,2024-01-22T20:00:00,DK1,551.724723,117.201814,77.037671,23.734372,232.742855,1069.086173,12.892264,3249.67878,3.835501,0.166955,0.032038,0.569737,0.0,2e-06,-1618.2663,-84.882,150.2599,0.0,-1090.102603,556.7,3252.411882,98.30394,52.6993,158.980228,178.154127
2024-01-22T19:00:00,2024-01-22T20:00:00,DK2,257.406129,49.726756,221.892534,19.783132,31.0047,889.478496,1.390965,578.333197,0.0,0.123821,0.019921,0.003731,0.0,1.23185,,1174.348742,-665.564,,,-565.8,1993.379974,56.778128,14.194,87.364935,97.80987
2024-01-22T18:00:00,2024-01-22T19:00:00,DK1,665.592285,141.262814,77.484418,23.76079,232.694017,1068.181403,12.906117,3276.602865,3.837628,0.195953,0.037913,0.541077,0.0,5e-06,-1229.9704,-215.348,157.9445,0.0,-1377.753852,488.1,3326.069533,94.003504,36.7824,165.415561,143.42007
2024-01-22T18:00:00,2024-01-22T19:00:00,DK2,273.857818,54.543639,222.231078,20.930593,31.0118,889.035816,1.306168,568.301806,0.0,0.181999,0.02467,0.004458,0.0,1.38764,,1167.132258,-665.610984,,,-495.6,2068.738759,55.804859,14.147984,92.21711,54.43368
2024-01-22T17:00:00,2024-01-22T18:00:00,DK1,635.268409,151.692737,78.467867,23.602301,234.823542,1069.615615,12.908812,3276.00072,3.843734,0.25641,0.042114,0.547031,0.0,4.5e-05,-1078.6257,57.971,44.8779,-0.021,-1453.644542,361.7,3419.326995,94.218393,29.1227,173.255497,60.045294
2024-01-22T17:00:00,2024-01-22T18:00:00,DK2,275.347452,64.738003,222.370129,21.197677,28.2306,889.827519,1.249692,562.888467,0.0,0.257898,0.037062,0.005963,0.0,1.91274,,1166.79875,-666.037984,,,-366.7,2202.123968,55.345255,14.389984,98.671934,44.85973
2024-01-22T16:00:00,2024-01-22T17:00:00,DK1,682.089223,152.445699,79.934594,23.868229,234.759951,1059.460855,12.814184,3276.770337,3.846658,0.306753,0.048321,0.514887,0.0,4e-06,-845.1593,-18.506,-3.6573,-0.05,-1335.038945,255.7,3580.14815,88.934393,21.6343,179.848415,62.725063
2024-01-22T16:00:00,2024-01-22T17:00:00,DK2,266.208826,63.663516,217.72366,20.197541,27.3984,887.90976,1.248567,558.637322,0.0,0.281876,0.067292,0.005352,0.0,2.13309,,1152.804516,-665.735,,,-259.1,2273.444718,54.217736,14.19,100.771316,45.41795
2024-01-22T15:00:00,2024-01-22T16:00:00,DK1,667.861117,132.228185,72.251965,24.545642,233.493306,1070.309169,13.206238,3299.586882,3.863353,0.258869,0.050433,10.915531,1.892158,0.0,-1214.0419,-15.422,315.5644,0.0,-1334.77728,215.4,3497.186068,90.781514,38.1049,169.464744,143.024344
2024-01-22T15:00:00,2024-01-22T16:00:00,DK2,267.612734,63.880372,195.996685,18.36525,28.652,882.886908,1.297267,558.347894,0.0,0.171888,0.020547,0.632412,0.0,2.0606,,1063.731242,-666.172992,,,-218.5,2198.982807,53.998627,14.406992,92.841386,105.25159
2024-01-22T14:00:00,2024-01-22T15:00:00,DK1,612.450775,131.104433,72.215865,28.731261,233.027524,1063.160646,13.567862,3302.200128,3.867303,2.778072,0.270819,92.469959,21.262823,2e-06,-1672.8552,612.551,176.1365,0.0,-1449.455146,310.7,3554.184626,96.913079,56.5182,165.445303,159.070752
2024-01-22T14:00:00,2024-01-22T15:00:00,DK2,256.084936,62.099714,154.314902,19.312124,29.8844,889.591613,1.333921,566.986347,0.0,0.519991,0.044587,15.078567,6.283589,2.08475,,1095.166008,-665.909992,,,-315.1,2117.775457,55.370049,14.382992,88.48167,90.14743
2024-01-22T13:00:00,2024-01-22T14:00:00,DK1,626.816676,127.281891,75.54001,34.476912,232.457606,1056.540792,13.822409,3305.971023,3.866886,13.014053,1.098969,221.127013,44.4221,6e-06,-1705.608508,428.392,423.1924,0.0,-1454.038421,318.7,3767.073819,94.89101,58.907508,167.776422,299.96893
2024-01-22T13:00:00,2024-01-22T14:00:00,DK2,238.187028,62.973365,145.17921,24.116298,29.0438,881.474931,1.38524,571.355057,0.0,4.251379,0.400447,66.425709,22.460632,2.14604,,1081.19425,-663.762,,,-323.1,2143.731387,56.48489,14.462,89.135773,90.27099
2024-01-22T12:00:00,2024-01-22T13:00:00,DK1,588.402357,123.868816,74.987525,41.413036,232.906644,1049.556571,13.948893,3333.015771,3.863921,29.539523,2.541072,336.592128,58.667374,3e-05,-1701.5187,-300.608,876.6376,0.0,-1286.21681,483.5,3961.09775,94.954108,63.4857,169.047123,427.709847
2024-01-22T12:00:00,2024-01-22T13:00:00,DK2,229.535404,60.518714,144.641146,26.980513,28.5736,879.704963,1.480984,576.514546,0.0,9.991677,0.92519,117.146611,33.385616,1.93724,,1117.441,-554.171008,,,-491.0,2183.606195,59.296234,12.749008,90.767861,92.89134
2024-01-22T11:00:00,2024-01-22T12:00:00,DK1,677.164703,124.117002,74.490777,44.986966,214.485149,1035.778405,14.00482,3352.178006,3.858654,41.539358,3.448318,427.891286,49.861683,2.3e-05,-1630.3075,-33.788,178.8732,0.0,-1269.504439,444.3,3753.378411,94.413775,53.0985,170.204814,208.405262
2024-01-22T11:00:00,2024-01-22T12:00:00,DK2,231.389356,59.925766,184.838885,29.100356,33.3053,882.30205,1.464985,578.395847,0.0,13.425283,1.319107,122.043149,37.845837,1.61777,,1159.888,-664.295976,,,-451.0,2221.565713,58.990325,14.496976,90.782526,100.00728
2024-01-22T10:00:00,2024-01-22T11:00:00,DK1,696.207791,127.35435,76.911265,42.716274,211.43419,1041.969071,13.961634,3359.469752,3.851547,32.995477,2.546154,374.699549,40.229965,9e-06,-1480.3595,-73.203,241.9333,0.0,-1453.498739,392.8,3652.019091,93.790136,43.8445,170.666689,124.890979
2024-01-22T10:00:00,2024-01-22T11:00:00,DK2,232.620558,59.345226,188.638105,25.274508,35.8239,871.063908,1.449534,582.499589,0.0,6.721135,0.696275,78.06898,22.976006,1.39201,,1184.446992,-666.052008,,,-398.5,2226.464717,55.735062,14.239008,93.081491,76.49767
2024-01-22T09:00:00,2024-01-22T10:00:00,DK1,675.07101,128.070712,79.308571,35.641537,209.110494,1049.298658,13.823769,3373.629139,3.765105,15.531325,1.120889,224.59379,21.783157,1.9e-05,-1360.8354,-252.193,449.4679,0.0,-1450.78269,429.7,3646.104985,90.780713,41.2324,174.455334,121.365395
2024-01-22T09:00:00,2024-01-22T10:00:00,DK2,224.042876,62.663926,190.221379,21.364676,36.3127,877.945728,1.577356,610.492356,0.0,1.345048,0.116615,21.753817,8.26882,1.37167,,1290.830242,-664.445984,,,-436.1,2247.761225,57.260326,14.265984,96.443047,76.78721
2024-01-22T08:00:00,2024-01-22T09:00:00,DK1,703.221995,124.585839,80.866191,26.584936,208.245503,1031.033484,13.799135,3400.43634,3.694641,1.631304,0.145634,58.518959,4.65696,1e-06,-1472.7393,-519.604,615.322,0.0,-1148.845874,523.9,3655.453749,93.240102,52.5693,177.169419,161.061865
2024-01-22T08:00:00,2024-01-22T09:00:00,DK2,239.478702,64.044125,188.625641,22.033765,36.2316,885.921432,1.673446,638.098865,0.0,0.134317,0.016915,3.749451,0.672136,1.42847,,1296.672766,-607.599992,,,-532.1,2239.08164,61.602236,14.120992,96.98724,77.26578
2024-01-22T07:00:00,2024-01-22T08:00:00,DK1,712.464824,133.162679,82.353863,22.697576,205.38238,999.484658,13.64391,3391.875064,3.691941,0.191907,0.043265,1.701053,0.096811,1e-06,-1142.0322,-132.301,289.3682,0.0,-1448.742208,402.1,3535.182724,90.354322,32.6682,177.347125,99.565989
2024-01-22T07:00:00,2024-01-22T08:00:00,DK2,239.352944,64.354995,194.52708,22.241426,35.8205,887.901539,1.71344,647.739796,0.0,0.111972,0.015646,0.039737,0.0,1.33285,,1166.1475,-666.391,,,-408.0,2186.908425,57.783359,14.224,95.651754,66.27791
2024-01-22T06:00:00,2024-01-22T07:00:00,DK1,627.774949,128.467516,81.402719,23.10646,178.093843,992.825383,13.574279,3377.82522,3.637125,0.182021,0.043853,0.635547,0.0,1e-06,-1283.086,-156.045,314.5484,0.0,-1340.319632,477.6,3440.266684,95.137856,38.636,172.192422,101.816742
2024-01-22T06:00:00,2024-01-22T07:00:00,DK2,234.985614,62.537107,183.371926,21.220598,36.2291,894.268576,1.74696,648.425216,0.0,0.126476,0.020793,0.002936,0.0,1.7871,,1154.941766,-666.536,,,-485.0,2088.128168,58.852833,14.196,92.947168,60.98363
2024-01-22T05:00:00,2024-01-22T06:00:00,DK1,346.653977,93.818212,68.940253,18.701646,153.567972,935.802581,13.896619,3355.52208,3.678349,0.174244,0.048426,0.593695,0.0,1e-06,-1659.9963,-646.347,621.3696,0.0,-464.228986,580.2,3422.395369,97.612904,70.6763,164.091383,288.614119
2024-01-22T05:00:00,2024-01-22T06:00:00,DK2,225.475826,59.723466,109.000523,21.971965,36.306,877.438554,1.733938,645.524603,0.0,0.134257,0.017299,0.003112,0.0,0.91718,,1105.97575,-594.542992,,,-589.9,1899.779481,58.316642,27.596992,85.590228,85.44721
2024-01-22T04:00:00,2024-01-22T05:00:00,DK1,268.750321,68.499177,65.20359,15.281657,99.030356,890.11803,14.231874,3323.308163,3.688948,0.141231,0.051672,0.571199,0.0,3e-06,-1504.2287,-679.296,690.7673,0.0,-169.282504,543.1,3629.936317,87.097954,60.3497,157.330036,680.326621
